REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2015/01/18 15:00:00",8482.48,34.52,TRADE
NSW1,"2015/01/18 15:30:00",8577.52,33.59,TRADE
NSW1,"2015/01/18 16:00:00",8664.52,34.69,TRADE
NSW1,"2015/01/18 16:30:00",8704.93,37.2,TRADE
NSW1,"2015/01/18 17:00:00",8777.76,38.38,TRADE
NSW1,"2015/01/18 17:30:00",8750.68,34.54,TRADE
NSW1,"2015/01/18 18:00:00",8643.74,32.69,TRADE
NSW1,"2015/01/18 18:30:00",8478.58,30.59,TRADE
NSW1,"2015/01/18 19:00:00",8323.32,32.83,TRADE
NSW1,"2015/01/18 19:30:00",8355.65,33.12,TRADE
NSW1,"2015/01/18 20:00:00",8402.43,39.69,TRADE
NSW1,"2015/01/18 20:30:00",8320.38,41.94,TRADE
NSW1,"2015/01/18 21:00:00",8073.78,39.94,TRADE
NSW1,"2015/01/18 21:30:00",7860.56,33.43,TRADE
NSW1,"2015/01/18 22:00:00",7601.28,29.2,TRADE
NSW1,"2015/01/18 22:30:00",7450.54,28.83,TRADE
NSW1,"2015/01/18 23:00:00",7196.61,26.55,TRADE
NSW1,"2015/01/18 23:30:00",6969.99,27.37,TRADE
NSW1,"2015/01/19 00:00:00",6861.88,28.3,TRADE
NSW1,"2015/01/19 00:30:00",6698.3,28.17,TRADE
NSW1,"2015/01/19 01:00:00",6533.5,27.46,TRADE
NSW1,"2015/01/19 01:30:00",6218.69,24.92,TRADE
NSW1,"2015/01/19 02:00:00",6110.6,23.67,TRADE
NSW1,"2015/01/19 02:30:00",6034.02,22.52,TRADE
NSW1,"2015/01/19 03:00:00",5988.49,20.43,TRADE
NSW1,"2015/01/19 03:30:00",6008.5,21.18,TRADE
NSW1,"2015/01/19 04:00:00",6030.17,21.1,TRADE
NSW1,"2015/01/19 04:30:00",6293.47,25.03,TRADE
NSW1,"2015/01/19 05:00:00",6530.56,25.91,TRADE
NSW1,"2015/01/19 05:30:00",6943.41,27.78,TRADE
NSW1,"2015/01/19 06:00:00",7372.37,29.31,TRADE
NSW1,"2015/01/19 06:30:00",7714.01,31.34,TRADE
NSW1,"2015/01/19 07:00:00",8125.43,34.62,TRADE
NSW1,"2015/01/19 07:30:00",8446.7,34.18,TRADE
NSW1,"2015/01/19 08:00:00",8629.44,36.59,TRADE
NSW1,"2015/01/19 08:30:00",8749.57,33.61,TRADE
NSW1,"2015/01/19 09:00:00",8800.37,32.81,TRADE
NSW1,"2015/01/19 09:30:00",8796.8,32.81,TRADE
NSW1,"2015/01/19 10:00:00",8807.57,33.16,TRADE
NSW1,"2015/01/19 10:30:00",8756.76,33.02,TRADE
NSW1,"2015/01/19 11:00:00",8772.85,34.08,TRADE
NSW1,"2015/01/19 11:30:00",8667.64,33.44,TRADE
NSW1,"2015/01/19 12:00:00",8661.58,33.15,TRADE
NSW1,"2015/01/19 12:30:00",8668.19,33.84,TRADE
NSW1,"2015/01/19 13:00:00",8639.43,33.54,TRADE
NSW1,"2015/01/19 13:30:00",8626.38,33.9,TRADE
NSW1,"2015/01/19 14:00:00",8584.76,33.49,TRADE
NSW1,"2015/01/19 14:30:00",8564.48,32.79,TRADE
NSW1,"2015/01/19 15:00:00",8548.97,32.81,TRADE
NSW1,"2015/01/19 15:30:00",8483.57,32.13,TRADE
NSW1,"2015/01/19 16:00:00",8556.29,32.58,TRADE
NSW1,"2015/01/19 16:30:00",8566.67,32.35,TRADE
NSW1,"2015/01/19 17:00:00",8537.31,33.19,TRADE
NSW1,"2015/01/19 17:30:00",8381.32,31.51,TRADE
NSW1,"2015/01/19 18:00:00",8268.85,31.48,TRADE
NSW1,"2015/01/19 18:30:00",8172.66,31.59,TRADE
NSW1,"2015/01/19 19:00:00",8089.87,28.89,TRADE
NSW1,"2015/01/19 19:30:00",8053.5,28.18,TRADE
NSW1,"2015/01/19 20:00:00",7984.48,28.13,TRADE
NSW1,"2015/01/19 20:30:00",7839.93,29.43,TRADE
NSW1,"2015/01/19 21:00:00",7552.58,28.07,TRADE
NSW1,"2015/01/19 21:30:00",7545.75,28.02,TRADE
NSW1,"2015/01/19 22:00:00",7356.46,26.43,TRADE
NSW1,"2015/01/19 22:30:00",7306.91,28.05,TRADE
NSW1,"2015/01/19 23:00:00",7241.27,27.37,TRADE
NSW1,"2015/01/19 23:30:00",7098.35,26.13,TRADE
NSW1,"2015/01/20 00:00:00",6946.59,21.74,TRADE
NSW1,"2015/01/20 00:30:00",6763.37,24.47,TRADE
NSW1,"2015/01/20 01:00:00",6552.14,23.36,TRADE
NSW1,"2015/01/20 01:30:00",6252.93,19.41,TRADE
NSW1,"2015/01/20 02:00:00",6063.63,18.94,TRADE
NSW1,"2015/01/20 02:30:00",5928.68,18.96,TRADE
NSW1,"2015/01/20 03:00:00",5869.87,18.96,TRADE
NSW1,"2015/01/20 03:30:00",5863.44,18.32,TRADE
NSW1,"2015/01/20 04:00:00",5946.47,18.96,TRADE
NSW1,"2015/01/20 04:30:00",6164.09,19.13,TRADE
NSW1,"2015/01/20 05:00:00",6344.24,19.23,TRADE
NSW1,"2015/01/20 05:30:00",6809.64,24.22,TRADE
NSW1,"2015/01/20 06:00:00",7183.1,24.92,TRADE
NSW1,"2015/01/20 06:30:00",7536,26.24,TRADE
NSW1,"2015/01/20 07:00:00",7885.33,27.58,TRADE
NSW1,"2015/01/20 07:30:00",8123.53,27.96,TRADE
NSW1,"2015/01/20 08:00:00",8313.14,28.93,TRADE
NSW1,"2015/01/20 08:30:00",8466.35,28.38,TRADE
NSW1,"2015/01/20 09:00:00",8512.96,28.17,TRADE
NSW1,"2015/01/20 09:30:00",8586.95,29.02,TRADE
NSW1,"2015/01/20 10:00:00",8575.5,28.5,TRADE
NSW1,"2015/01/20 10:30:00",8609.5,28.7,TRADE
NSW1,"2015/01/20 11:00:00",8662.4,28.45,TRADE
NSW1,"2015/01/20 11:30:00",8552,28.03,TRADE
NSW1,"2015/01/20 12:00:00",8620.11,28.02,TRADE
NSW1,"2015/01/20 12:30:00",8659.28,28.06,TRADE
NSW1,"2015/01/20 13:00:00",8697.04,28.08,TRADE
NSW1,"2015/01/20 13:30:00",8704.8,29.42,TRADE
NSW1,"2015/01/20 14:00:00",8744.1,28.17,TRADE
NSW1,"2015/01/20 14:30:00",8725.26,28.76,TRADE
NSW1,"2015/01/20 15:00:00",8740.5,28.72,TRADE
NSW1,"2015/01/20 15:30:00",8799.27,31.23,TRADE
NSW1,"2015/01/20 16:00:00",8780.61,30.82,TRADE
NSW1,"2015/01/20 16:30:00",8718.41,30.53,TRADE
NSW1,"2015/01/20 17:00:00",8730.53,28.71,TRADE
NSW1,"2015/01/20 17:30:00",8525.03,28,TRADE
NSW1,"2015/01/20 18:00:00",8488.94,28.03,TRADE
NSW1,"2015/01/20 18:30:00",8286.95,26.86,TRADE
NSW1,"2015/01/20 19:00:00",8179.19,26.78,TRADE
NSW1,"2015/01/20 19:30:00",8209.8,27.63,TRADE
NSW1,"2015/01/20 20:00:00",8241.15,27.99,TRADE
NSW1,"2015/01/20 20:30:00",8047.79,27.51,TRADE
NSW1,"2015/01/20 21:00:00",7866.95,24.82,TRADE
NSW1,"2015/01/20 21:30:00",7797.68,23.99,TRADE
NSW1,"2015/01/20 22:00:00",7632.05,23.68,TRADE
NSW1,"2015/01/20 22:30:00",7552.24,25.97,TRADE
NSW1,"2015/01/20 23:00:00",7461.57,24.92,TRADE
NSW1,"2015/01/20 23:30:00",7385.92,28.09,TRADE
NSW1,"2015/01/21 00:00:00",7247.72,28.05,TRADE
NSW1,"2015/01/21 00:30:00",7060.96,25.99,TRADE
NSW1,"2015/01/21 01:00:00",6778.87,26.79,TRADE
NSW1,"2015/01/21 01:30:00",6469.11,22.97,TRADE
NSW1,"2015/01/21 02:00:00",6239.08,20.3,TRADE
NSW1,"2015/01/21 02:30:00",6114.64,18.98,TRADE
NSW1,"2015/01/21 03:00:00",6067.03,18.72,TRADE
NSW1,"2015/01/21 03:30:00",6065.08,18.96,TRADE
NSW1,"2015/01/21 04:00:00",6204.79,19.23,TRADE
NSW1,"2015/01/21 04:30:00",6384.26,24.3,TRADE
NSW1,"2015/01/21 05:00:00",6650.46,25.88,TRADE
NSW1,"2015/01/21 05:30:00",7079.33,25.68,TRADE
NSW1,"2015/01/21 06:00:00",7432.74,26.64,TRADE
NSW1,"2015/01/21 06:30:00",7772.63,28.57,TRADE
NSW1,"2015/01/21 07:00:00",8169.01,30.21,TRADE
NSW1,"2015/01/21 07:30:00",8447.58,30.31,TRADE
NSW1,"2015/01/21 08:00:00",8691.21,31.98,TRADE
NSW1,"2015/01/21 08:30:00",8957.79,34.12,TRADE
NSW1,"2015/01/21 09:00:00",9094.46,35.57,TRADE
NSW1,"2015/01/21 09:30:00",9173.09,35.32,TRADE
NSW1,"2015/01/21 10:00:00",9287.25,35.45,TRADE
NSW1,"2015/01/21 10:30:00",9356.92,34.95,TRADE
NSW1,"2015/01/21 11:00:00",9352.52,35.06,TRADE
NSW1,"2015/01/21 11:30:00",9388.62,36.49,TRADE
NSW1,"2015/01/21 12:00:00",9441.87,38.47,TRADE
NSW1,"2015/01/21 12:30:00",9487.49,37.37,TRADE
NSW1,"2015/01/21 13:00:00",9539.08,38.28,TRADE
NSW1,"2015/01/21 13:30:00",9605.4,42.47,TRADE
NSW1,"2015/01/21 14:00:00",9672.42,41.02,TRADE
NSW1,"2015/01/21 14:30:00",9709.37,41.68,TRADE
NSW1,"2015/01/21 15:00:00",9742.33,41.67,TRADE
NSW1,"2015/01/21 15:30:00",9738.97,40.37,TRADE
NSW1,"2015/01/21 16:00:00",9781.66,38.92,TRADE
NSW1,"2015/01/21 16:30:00",9721.15,37.77,TRADE
NSW1,"2015/01/21 17:00:00",9640.13,37.11,TRADE
NSW1,"2015/01/21 17:30:00",9339.64,35.27,TRADE
NSW1,"2015/01/21 18:00:00",9242.24,34.56,TRADE
NSW1,"2015/01/21 18:30:00",8980.28,33.14,TRADE
NSW1,"2015/01/21 19:00:00",8767.73,33.43,TRADE
NSW1,"2015/01/21 19:30:00",8739.49,31.92,TRADE
NSW1,"2015/01/21 20:00:00",8775.96,32.73,TRADE
NSW1,"2015/01/21 20:30:00",8630.76,32.14,TRADE
NSW1,"2015/01/21 21:00:00",8319.94,30.28,TRADE
NSW1,"2015/01/21 21:30:00",8265.51,29.45,TRADE
NSW1,"2015/01/21 22:00:00",8036.92,28.06,TRADE
NSW1,"2015/01/21 22:30:00",7929.86,28.05,TRADE
NSW1,"2015/01/21 23:00:00",7743.12,28.99,TRADE
NSW1,"2015/01/21 23:30:00",7484.7,29.77,TRADE
NSW1,"2015/01/22 00:00:00",7290.86,28.3,TRADE
NSW1,"2015/01/22 00:30:00",7099.08,28.33,TRADE
NSW1,"2015/01/22 01:00:00",6893.67,27.99,TRADE
NSW1,"2015/01/22 01:30:00",6584.73,26.07,TRADE
NSW1,"2015/01/22 02:00:00",6375.05,23.41,TRADE
NSW1,"2015/01/22 02:30:00",6220.49,21.53,TRADE
NSW1,"2015/01/22 03:00:00",6232.41,22.59,TRADE
NSW1,"2015/01/22 03:30:00",6225.76,21.7,TRADE
NSW1,"2015/01/22 04:00:00",6291.26,22.5,TRADE
NSW1,"2015/01/22 04:30:00",6512.11,26.35,TRADE
NSW1,"2015/01/22 05:00:00",6758.08,27.29,TRADE
NSW1,"2015/01/22 05:30:00",7109.91,27.78,TRADE
NSW1,"2015/01/22 06:00:00",7564.28,27.96,TRADE
NSW1,"2015/01/22 06:30:00",7962.48,30.26,TRADE
NSW1,"2015/01/22 07:00:00",8324.32,31.09,TRADE
NSW1,"2015/01/22 07:30:00",8689.64,31.26,TRADE
NSW1,"2015/01/22 08:00:00",8958.55,34.93,TRADE
NSW1,"2015/01/22 08:30:00",9218.54,39.51,TRADE
NSW1,"2015/01/22 09:00:00",9367.23,41.63,TRADE
NSW1,"2015/01/22 09:30:00",9515.65,41.63,TRADE
NSW1,"2015/01/22 10:00:00",9567.41,40.92,TRADE
NSW1,"2015/01/22 10:30:00",9604.71,40.12,TRADE
NSW1,"2015/01/22 11:00:00",9691.06,41.89,TRADE
NSW1,"2015/01/22 11:30:00",9703.25,41.85,TRADE
NSW1,"2015/01/22 12:00:00",9788.86,38.84,TRADE
NSW1,"2015/01/22 12:30:00",9933.04,41.22,TRADE
NSW1,"2015/01/22 13:00:00",10011.7,42.48,TRADE
NSW1,"2015/01/22 13:30:00",10063.22,48.68,TRADE
NSW1,"2015/01/22 14:00:00",10115.52,45.26,TRADE
NSW1,"2015/01/22 14:30:00",10169.99,50.36,TRADE
NSW1,"2015/01/22 15:00:00",10206.8,44.56,TRADE
NSW1,"2015/01/22 15:30:00",10254.88,46.08,TRADE
NSW1,"2015/01/22 16:00:00",10334.18,39.57,TRADE
NSW1,"2015/01/22 16:30:00",10282.91,39.2,TRADE
NSW1,"2015/01/22 17:00:00",10275.3,44.96,TRADE
NSW1,"2015/01/22 17:30:00",10055.81,38.97,TRADE
NSW1,"2015/01/22 18:00:00",9938.61,38.3,TRADE
NSW1,"2015/01/22 18:30:00",9669.83,35.85,TRADE
NSW1,"2015/01/22 19:00:00",9419.09,35.68,TRADE
NSW1,"2015/01/22 19:30:00",9356.38,33.27,TRADE
NSW1,"2015/01/22 20:00:00",9407.1,34.23,TRADE
NSW1,"2015/01/22 20:30:00",9191.86,38.99,TRADE
NSW1,"2015/01/22 21:00:00",8921.54,33.9,TRADE
NSW1,"2015/01/22 21:30:00",8784.5,31.12,TRADE
NSW1,"2015/01/22 22:00:00",8532.08,28.67,TRADE
NSW1,"2015/01/22 22:30:00",8415.13,32.59,TRADE
NSW1,"2015/01/22 23:00:00",8158.99,32.34,TRADE
NSW1,"2015/01/22 23:30:00",7865.46,31.56,TRADE
NSW1,"2015/01/23 00:00:00",7635.58,30.21,TRADE
NSW1,"2015/01/23 00:30:00",7434.92,31.71,TRADE
NSW1,"2015/01/23 01:00:00",7203.5,30.81,TRADE
NSW1,"2015/01/23 01:30:00",6881.56,28.6,TRADE
NSW1,"2015/01/23 02:00:00",6654.2,28,TRADE
NSW1,"2015/01/23 02:30:00",6498.82,27.87,TRADE
NSW1,"2015/01/23 03:00:00",6433.16,26.07,TRADE
NSW1,"2015/01/23 03:30:00",6365.25,24.02,TRADE
NSW1,"2015/01/23 04:00:00",6429.47,26.14,TRADE
NSW1,"2015/01/23 04:30:00",6673.26,28.03,TRADE
NSW1,"2015/01/23 05:00:00",6876.94,28.03,TRADE
NSW1,"2015/01/23 05:30:00",7297.94,28.25,TRADE
NSW1,"2015/01/23 06:00:00",7655.77,27.97,TRADE
NSW1,"2015/01/23 06:30:00",8090.63,33.03,TRADE
NSW1,"2015/01/23 07:00:00",8580.48,37.37,TRADE
NSW1,"2015/01/23 07:30:00",8932.46,36.28,TRADE
NSW1,"2015/01/23 08:00:00",9204.29,38.63,TRADE
NSW1,"2015/01/23 08:30:00",9502.95,43.33,TRADE
NSW1,"2015/01/23 09:00:00",9628.48,46.02,TRADE
NSW1,"2015/01/23 09:30:00",9813.97,54.6,TRADE
NSW1,"2015/01/23 10:00:00",10005.76,51.33,TRADE
NSW1,"2015/01/23 10:30:00",10141.61,51.3,TRADE
NSW1,"2015/01/23 11:00:00",10280.83,50.22,TRADE
NSW1,"2015/01/23 11:30:00",10372.56,51.61,TRADE
NSW1,"2015/01/23 12:00:00",10505.08,49.07,TRADE
NSW1,"2015/01/23 12:30:00",10651.02,50.1,TRADE
NSW1,"2015/01/23 13:00:00",10784.73,56.91,TRADE
NSW1,"2015/01/23 13:30:00",10906.22,62.87,TRADE
NSW1,"2015/01/23 14:00:00",11025.21,66.74,TRADE
NSW1,"2015/01/23 14:30:00",11156.46,56.54,TRADE
NSW1,"2015/01/23 15:00:00",11241.28,78.72,TRADE
NSW1,"2015/01/23 15:30:00",11325.38,233.17,TRADE
NSW1,"2015/01/23 16:00:00",11261.79,102.73,TRADE
NSW1,"2015/01/23 16:30:00",11234.62,40.51,TRADE
NSW1,"2015/01/23 17:00:00",11045.41,41.52,TRADE
NSW1,"2015/01/23 17:30:00",10591,41.55,TRADE
NSW1,"2015/01/23 18:00:00",10297.95,41.21,TRADE
NSW1,"2015/01/23 18:30:00",10011.92,38.17,TRADE
NSW1,"2015/01/23 19:00:00",9718.62,43.8,TRADE
NSW1,"2015/01/23 19:30:00",9634.65,45.54,TRADE
NSW1,"2015/01/23 20:00:00",9553.11,42.87,TRADE
NSW1,"2015/01/23 20:30:00",9354.95,39.19,TRADE
NSW1,"2015/01/23 21:00:00",9130.56,34.75,TRADE
NSW1,"2015/01/23 21:30:00",9061.71,34.22,TRADE
NSW1,"2015/01/23 22:00:00",8737.56,30.61,TRADE
NSW1,"2015/01/23 22:30:00",8551.92,31.99,TRADE
NSW1,"2015/01/23 23:00:00",8349.81,31.51,TRADE
NSW1,"2015/01/23 23:30:00",8049.94,32.2,TRADE
NSW1,"2015/01/24 00:00:00",7787.51,30.26,TRADE
NSW1,"2015/01/24 00:30:00",7539.31,31.89,TRADE
NSW1,"2015/01/24 01:00:00",7276.23,31.27,TRADE
NSW1,"2015/01/24 01:30:00",6944.26,30.87,TRADE
NSW1,"2015/01/24 02:00:00",6664.25,28.3,TRADE
NSW1,"2015/01/24 02:30:00",6504.6,27.43,TRADE
NSW1,"2015/01/24 03:00:00",6380.96,26.95,TRADE
NSW1,"2015/01/24 03:30:00",6349.57,26.69,TRADE
NSW1,"2015/01/24 04:00:00",6371.1,25.15,TRADE
NSW1,"2015/01/24 04:30:00",6425.79,27.96,TRADE
NSW1,"2015/01/24 05:00:00",6498.16,24.82,TRADE
NSW1,"2015/01/24 05:30:00",6597.37,23.43,TRADE
NSW1,"2015/01/24 06:00:00",6773.28,24.15,TRADE
NSW1,"2015/01/24 06:30:00",7031.09,26.57,TRADE
NSW1,"2015/01/24 07:00:00",7335.67,28.56,TRADE
NSW1,"2015/01/24 07:30:00",7699.44,31.09,TRADE
NSW1,"2015/01/24 08:00:00",7990.32,33.63,TRADE
NSW1,"2015/01/24 08:30:00",8333.12,34.96,TRADE
NSW1,"2015/01/24 09:00:00",8476.08,36.87,TRADE
NSW1,"2015/01/24 09:30:00",8674.73,41.96,TRADE
NSW1,"2015/01/24 10:00:00",8781.92,35.43,TRADE
NSW1,"2015/01/24 10:30:00",8931.71,34.97,TRADE
NSW1,"2015/01/24 11:00:00",9115.02,35.77,TRADE
NSW1,"2015/01/24 11:30:00",9176.7,35.43,TRADE
NSW1,"2015/01/24 12:00:00",9352.24,35.26,TRADE
NSW1,"2015/01/24 12:30:00",9430.28,34.97,TRADE
NSW1,"2015/01/24 13:00:00",9557.22,36.13,TRADE
NSW1,"2015/01/24 13:30:00",9562.59,34.94,TRADE
NSW1,"2015/01/24 14:00:00",9671.33,38.08,TRADE
NSW1,"2015/01/24 14:30:00",9736.25,34.48,TRADE
NSW1,"2015/01/24 15:00:00",9870.61,36.8,TRADE
NSW1,"2015/01/24 15:30:00",9881.47,41.67,TRADE
NSW1,"2015/01/24 16:00:00",9838.41,41.22,TRADE
NSW1,"2015/01/24 16:30:00",9706.61,41.82,TRADE
NSW1,"2015/01/24 17:00:00",9647.79,42.18,TRADE
NSW1,"2015/01/24 17:30:00",9330.17,39.94,TRADE
NSW1,"2015/01/24 18:00:00",9248.75,39.89,TRADE
NSW1,"2015/01/24 18:30:00",9030.27,34.39,TRADE
NSW1,"2015/01/24 19:00:00",8898.19,34.64,TRADE
NSW1,"2015/01/24 19:30:00",8928.52,41.95,TRADE
NSW1,"2015/01/24 20:00:00",8905.59,45.05,TRADE
NSW1,"2015/01/24 20:30:00",8702.58,42.4,TRADE
NSW1,"2015/01/24 21:00:00",8522.72,38.64,TRADE
NSW1,"2015/01/24 21:30:00",8246.02,33.2,TRADE
NSW1,"2015/01/24 22:00:00",8049.24,30.52,TRADE
NSW1,"2015/01/24 22:30:00",7871.4,29.2,TRADE
NSW1,"2015/01/24 23:00:00",7557.87,28.07,TRADE
NSW1,"2015/01/24 23:30:00",7389.16,28.03,TRADE
NSW1,"2015/01/25 00:00:00",7143.49,27.37,TRADE
NSW1,"2015/01/25 00:30:00",6987.18,28.09,TRADE
NSW1,"2015/01/25 01:00:00",6776.12,27.76,TRADE
NSW1,"2015/01/25 01:30:00",6472.55,24.92,TRADE
NSW1,"2015/01/25 02:00:00",6282.04,24.17,TRADE
NSW1,"2015/01/25 02:30:00",6083.86,20.79,TRADE
NSW1,"2015/01/25 03:00:00",6038.33,19.93,TRADE
NSW1,"2015/01/25 03:30:00",6015.31,24.59,TRADE
NSW1,"2015/01/25 04:00:00",6022,25.32,TRADE
NSW1,"2015/01/25 04:30:00",6029.17,25.87,TRADE
NSW1,"2015/01/25 05:00:00",6071.58,22.76,TRADE
NSW1,"2015/01/25 05:30:00",6073.8,18.96,TRADE
NSW1,"2015/01/25 06:00:00",6231.09,18.96,TRADE
NSW1,"2015/01/25 06:30:00",6413.89,19.1,TRADE
NSW1,"2015/01/25 07:00:00",6667.29,22.53,TRADE
NSW1,"2015/01/25 07:30:00",6949.64,23.45,TRADE
NSW1,"2015/01/25 08:00:00",7215.41,26.47,TRADE
NSW1,"2015/01/25 08:30:00",7576.57,27.96,TRADE
NSW1,"2015/01/25 09:00:00",7787.3,28.31,TRADE
NSW1,"2015/01/25 09:30:00",8028.6,28.26,TRADE
NSW1,"2015/01/25 10:00:00",8226.75,28.14,TRADE
NSW1,"2015/01/25 10:30:00",8427.3,28.41,TRADE
NSW1,"2015/01/25 11:00:00",8610.95,28.67,TRADE
NSW1,"2015/01/25 11:30:00",8762.72,31.03,TRADE
NSW1,"2015/01/25 12:00:00",8939.37,32.83,TRADE
NSW1,"2015/01/25 12:30:00",9118.37,32.26,TRADE
NSW1,"2015/01/25 13:00:00",9320.97,34.53,TRADE
NSW1,"2015/01/25 13:30:00",9512.85,39.05,TRADE
NSW1,"2015/01/25 14:00:00",9572.02,37.73,TRADE
NSW1,"2015/01/25 14:30:00",9635.17,34.97,TRADE
NSW1,"2015/01/25 15:00:00",9790.96,39.14,TRADE
NSW1,"2015/01/25 15:30:00",9820.54,34.96,TRADE
NSW1,"2015/01/25 16:00:00",9890.24,39.75,TRADE
NSW1,"2015/01/25 16:30:00",9968.94,41.95,TRADE
NSW1,"2015/01/25 17:00:00",10044.85,42.1,TRADE
NSW1,"2015/01/25 17:30:00",9985.17,38.48,TRADE
NSW1,"2015/01/25 18:00:00",9932.12,35.09,TRADE
NSW1,"2015/01/25 18:30:00",9669.22,34.25,TRADE
NSW1,"2015/01/25 19:00:00",9245.9,35.24,TRADE
NSW1,"2015/01/25 19:30:00",8963.16,30.52,TRADE
NSW1,"2015/01/25 20:00:00",8925.95,32.83,TRADE
NSW1,"2015/01/25 20:30:00",8722.15,34.12,TRADE
NSW1,"2015/01/25 21:00:00",8408.86,31.02,TRADE
NSW1,"2015/01/25 21:30:00",8160.35,30.12,TRADE
NSW1,"2015/01/25 22:00:00",7905.02,27.51,TRADE
NSW1,"2015/01/25 22:30:00",7770.16,30.67,TRADE
NSW1,"2015/01/25 23:00:00",7445.27,28.31,TRADE
NSW1,"2015/01/25 23:30:00",7195.69,28.7,TRADE
NSW1,"2015/01/26 00:00:00",6983.16,28.87,TRADE
NSW1,"2015/01/26 00:30:00",6806.84,33.54,TRADE
NSW1,"2015/01/26 01:00:00",6547.53,26.85,TRADE
NSW1,"2015/01/26 01:30:00",6299.17,23.71,TRADE
NSW1,"2015/01/26 02:00:00",6157.61,23.47,TRADE
NSW1,"2015/01/26 02:30:00",6031.07,22.32,TRADE
NSW1,"2015/01/26 03:00:00",5991.73,22.18,TRADE
NSW1,"2015/01/26 03:30:00",5922.66,19.21,TRADE
NSW1,"2015/01/26 04:00:00",5951.1,20.35,TRADE
NSW1,"2015/01/26 04:30:00",6038.61,22.12,TRADE
NSW1,"2015/01/26 05:00:00",6066.05,20.22,TRADE
NSW1,"2015/01/26 05:30:00",6241.01,19.09,TRADE
NSW1,"2015/01/26 06:00:00",6328.59,18.96,TRADE
NSW1,"2015/01/26 06:30:00",6506.06,22.42,TRADE
NSW1,"2015/01/26 07:00:00",6730.65,23.92,TRADE
NSW1,"2015/01/26 07:30:00",7003.42,25.09,TRADE
NSW1,"2015/01/26 08:00:00",7195.33,26.41,TRADE
NSW1,"2015/01/26 08:30:00",7406.26,27.7,TRADE
NSW1,"2015/01/26 09:00:00",7539.72,28.31,TRADE
NSW1,"2015/01/26 09:30:00",7661.42,29.01,TRADE
NSW1,"2015/01/26 10:00:00",7703.45,29.78,TRADE
NSW1,"2015/01/26 10:30:00",7723.76,30.64,TRADE
NSW1,"2015/01/26 11:00:00",7678.35,32.04,TRADE
NSW1,"2015/01/26 11:30:00",7594.86,31.85,TRADE
NSW1,"2015/01/26 12:00:00",7532.75,32.97,TRADE
NSW1,"2015/01/26 12:30:00",7489.71,30.93,TRADE
NSW1,"2015/01/26 13:00:00",7398.57,30.08,TRADE
NSW1,"2015/01/26 13:30:00",7308.46,28.06,TRADE
NSW1,"2015/01/26 14:00:00",7290.12,28.8,TRADE
NSW1,"2015/01/26 14:30:00",7298.63,30.58,TRADE
NSW1,"2015/01/26 15:00:00",7343.73,32.39,TRADE
NSW1,"2015/01/26 15:30:00",7295.07,28.33,TRADE
NSW1,"2015/01/26 16:00:00",7385.64,30.62,TRADE
NSW1,"2015/01/26 16:30:00",7442.25,29.15,TRADE
NSW1,"2015/01/26 17:00:00",7551.51,31.43,TRADE
NSW1,"2015/01/26 17:30:00",7469.08,29.13,TRADE
NSW1,"2015/01/26 18:00:00",7473.01,30.23,TRADE
NSW1,"2015/01/26 18:30:00",7358.58,23.3,TRADE
NSW1,"2015/01/26 19:00:00",7299.76,29.73,TRADE
NSW1,"2015/01/26 19:30:00",7370.57,29.29,TRADE
NSW1,"2015/01/26 20:00:00",7448.04,31.76,TRADE
NSW1,"2015/01/26 20:30:00",7337.23,32.01,TRADE
NSW1,"2015/01/26 21:00:00",7197.25,28.07,TRADE
NSW1,"2015/01/26 21:30:00",7208.25,26.78,TRADE
NSW1,"2015/01/26 22:00:00",7125.32,22.98,TRADE
NSW1,"2015/01/26 22:30:00",7064.54,26.61,TRADE
NSW1,"2015/01/26 23:00:00",6993.08,25.59,TRADE
NSW1,"2015/01/26 23:30:00",6820.93,25.77,TRADE
NSW1,"2015/01/27 00:00:00",6736.7,24.67,TRADE
NSW1,"2015/01/27 00:30:00",6606,24.3,TRADE
NSW1,"2015/01/27 01:00:00",6411.95,23.19,TRADE
NSW1,"2015/01/27 01:30:00",6169.01,21.42,TRADE
NSW1,"2015/01/27 02:00:00",5901.71,18.51,TRADE
NSW1,"2015/01/27 02:30:00",5811.1,18.96,TRADE
NSW1,"2015/01/27 03:00:00",5743.16,18.96,TRADE
NSW1,"2015/01/27 03:30:00",5777.33,18.96,TRADE
NSW1,"2015/01/27 04:00:00",5797.16,19.02,TRADE
NSW1,"2015/01/27 04:30:00",6056.79,18.75,TRADE
NSW1,"2015/01/27 05:00:00",6268.39,20.34,TRADE
NSW1,"2015/01/27 05:30:00",6808.69,25.13,TRADE
NSW1,"2015/01/27 06:00:00",7262.94,28.24,TRADE
NSW1,"2015/01/27 06:30:00",7670.59,29.26,TRADE
NSW1,"2015/01/27 07:00:00",8035.91,33.03,TRADE
NSW1,"2015/01/27 07:30:00",8307.77,32.05,TRADE
NSW1,"2015/01/27 08:00:00",8513.61,32.81,TRADE
NSW1,"2015/01/27 08:30:00",8677.88,32.81,TRADE
NSW1,"2015/01/27 09:00:00",8772.97,32.38,TRADE
NSW1,"2015/01/27 09:30:00",8920.48,32.85,TRADE
NSW1,"2015/01/27 10:00:00",8965.99,33.96,TRADE
